,platformId,accountId,summonerName,summonerId,currentPlatformId,currentAccountId,matchHistoryUri,profileIcon,participantId,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills_participant,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,role,lane,teamId,championId,spell1Id,spell2Id,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,vilemawKills,riftHeraldKills,dominionVictoryScore,bans,gameId,gameCreation,gameDuration,queueId,mapId,seasonId,gameVersion,gameMode,gameType
5,EUN1,zdGqHIX6ZW5cu4TJmgrjRoSDwl59lb2XbK9t7ReRujt6cw,SZIJA,rfY6X8o6Guprh5AGL_wZkL8E_Sut8Yi5p99KBxUkQe_XaCg,EUN1,zdGqHIX6ZW5cu4TJmgrjRoSDwl59lb2XbK9t7ReRujt6cw,/v1/stats/player_history/EUN1/41698835,693,6,True,3025,3373,3190,3379,3047,0,3340,3,8,18,2,1,1,809,0,0,0,0,0,176829,86465,83296,7068,0,33249,19326,11724,2199,8035,2,85775,7586,2124,30,78,49735,14757,32931,2046,13783,12875,1,0,182,12,12.0,0.0,759,18,3,0,20.0,2.0,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8360,16,0,0,8304,10,3,0,8345,3,0,0,8347,0,0,0,8444,2614,0,0,8453,889,322,0,8300,8400,5008,5008,5002,SOLO,TOP,200,516,4,12,True,True,True,False,False,False,8,2,1,4,0,0,0,"[{'championId': 38, 'pickTurn': 6}, {'championId': 523, 'pickTurn': 7}, {'championId': 98, 'pickTurn': 8}, {'championId': 875, 'pickTurn': 9}, {'championId': 350, 'pickTurn': 10}]",2386612100,1582188949005,2738,420,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
6,EUN1,wtMZ9N6fhlYphwetama9qma-3Jwn_oCG5AzYCuz25MT0OQs,NidaleeFromUA,x2l9ny_e4L9kzfyUwqTWi0C5ej-wOXmHgmWTwmWHXp7a-9E,EUN1,wtMZ9N6fhlYphwetama9qma-3Jwn_oCG5AzYCuz25MT0OQs,/v1/stats/player_history/EUN1/202777026,1114,7,True,3857,3117,3065,3373,1011,3742,3364,6,11,7,3,2,1,487,1,0,0,0,0,95213,40829,39605,14778,0,20506,9980,7885,2639,7399,1,65611,4852,2662,119,36,53973,25311,27431,1230,13258,11575,0,0,90,9,4.0,1.0,573,17,3,0,61.0,19.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8439,1618,0,0,8446,1168,0,0,8473,1823,0,0,8451,275,0,0,9111,1536,260,0,9104,34,0,0,8400,8000,5005,5002,5003,DUO_SUPPORT,BOTTOM,200,106,4,14,True,True,True,False,False,False,8,2,1,4,0,0,0,"[{'championId': 38, 'pickTurn': 6}, {'championId': 523, 'pickTurn': 7}, {'championId': 98, 'pickTurn': 8}, {'championId': 875, 'pickTurn': 9}, {'championId': 350, 'pickTurn': 10}]",2386612100,1582188949005,2738,420,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
7,EUN1,WNTJgg7jAXYUCurOdvByduXUJWop8eojKz6QXPvE2sMy6aA,Waetel,E5bMxOrTEj4TVEHbySKy7rzR3QTFy_WhUm6mdRjBO4O0U3M,EUN1,WNTJgg7jAXYUCurOdvByduXUJWop8eojKz6QXPvE2sMy6aA,/v1/stats/player_history/EUN1/225879641,6,8,True,3390,3116,3020,3165,3135,3108,3340,3,7,10,3,1,1,444,0,0,0,0,0,204025,187022,14136,2866,0,25844,24569,148,1126,9637,4,11800,10033,3388,27,22,28124,11638,15904,581,14981,14785,2,1,252,16,8.0,4.0,616,18,0,0,16.0,1.0,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,875,12,802,8139,1263,0,0,8138,30,0,0,8135,2977,5,0,8009,4439,500,0,8014,375,0,0,8100,8000,5008,5008,5002,DUO_CARRY,BOTTOM,200,163,7,4,True,True,True,False,False,False,8,2,1,4,0,0,0,"[{'championId': 38, 'pickTurn': 6}, {'championId': 523, 'pickTurn': 7}, {'championId': 98, 'pickTurn': 8}, {'championId': 875, 'pickTurn': 9}, {'championId': 350, 'pickTurn': 10}]",2386612100,1582188949005,2738,420,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
8,EUN1,LmDfAwxYqDd4HnBnlSB19-Xiu9cO6AFhoA1d4TzkOJW1fBQ,whatever go next,_yKxvuimgtyHMXXT11pfdYU_MMWpMQ3K-xzQzY8Te2R9S_s,EUN1,LmDfAwxYqDd4HnBnlSB19-Xiu9cO6AFhoA1d4TzkOJW1fBQ,/v1/stats/player_history/eun1/230703800,3898,9,True,3053,3143,3109,3047,1412,3380,3364,11,6,14,4,1,3,1013,0,0,0,0,0,241070,7110,201346,32612,0,37436,603,26269,10563,24919,1,49084,23586,2207,47,42,57650,19932,35296,2421,18191,16125,2,0,48,172,127.0,4.0,458,18,6,0,13.0,5.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9923,84,87,0,8126,1361,0,0,8136,6,12,0,8105,16,5,0,8232,9,0,0,8275,35,0,0,8100,8200,5005,5008,5002,NONE,JUNGLE,200,421,11,4,True,True,True,False,False,False,8,2,1,4,0,0,0,"[{'championId': 38, 'pickTurn': 6}, {'championId': 523, 'pickTurn': 7}, {'championId': 98, 'pickTurn': 8}, {'championId': 875, 'pickTurn': 9}, {'championId': 350, 'pickTurn': 10}]",2386612100,1582188949005,2738,420,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
9,EUN1,pax0yIQ5oLV0vwor6rWN5Jpt7zBGC4km5XX6ZzG9DSYwAa8,SadAzirMain,eOCS45XseoLr7JfZ_-dS2aKQVgCBmTDni-EsfvU8qjF0mAg,EUN1,pax0yIQ5oLV0vwor6rWN5Jpt7zBGC4km5XX6ZzG9DSYwAa8,/v1/stats/player_history/EUN1/214472412,4380,10,True,3165,3115,3386,3020,3089,3135,3340,14,4,9,9,3,2,1016,2,1,0,0,0,319418,282197,18137,19083,0,59514,56128,1326,2059,8935,1,31650,36681,9796,60,20,35471,13967,20358,1145,21930,18425,3,0,302,18,8.0,6.0,244,18,5,0,21.0,11.0,True,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,2052,0,0,8009,4063,500,0,9104,18,30,0,8014,1341,0,0,8226,250,1090,0,8237,1000,0,0,8000,8200,5005,5008,5003,SOLO,MIDDLE,200,268,4,12,True,True,True,False,False,False,8,2,1,4,0,0,0,"[{'championId': 38, 'pickTurn': 6}, {'championId': 523, 'pickTurn': 7}, {'championId': 98, 'pickTurn': 8}, {'championId': 875, 'pickTurn': 9}, {'championId': 350, 'pickTurn': 10}]",2386612100,1582188949005,2738,420,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
0,EUN1,pEvtssH1_BSPueRiYUg68T66sOJ739hNsJZT2d9EWsq_DIc,Babushka02,upn-Mf1xqXbvtTbwA9rNrhRT44JjIvWbp5RMrXo6VEgfmWk,EUN1,pEvtssH1_BSPueRiYUg68T66sOJ739hNsJZT2d9EWsq_DIc,/v1/stats/player_history/EUN1/220954524,1114,1,False,3065,3143,0,3047,3071,0,3340,5,6,4,2,2,1,440,1,0,0,0,0,130382,0,117320,13062,0,22881,0,21289,1592,10135,1,35957,6627,2894,21,22,35686,8368,27118,199,11040,10575,0,0,174,12,0.0,12.0,274,14,1,0,8.0,4.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,1358,0,0,9111,1513,180,0,9104,18,40,0,8299,1222,0,0,8446,1314,0,0,8451,196,0,0,8000,8400,5005,5008,5002,SOLO,TOP,100,122,6,4,True,True,True,False,False,True,6,1,0,2,0,2,0,"[{'championId': 516, 'pickTurn': 1}, {'championId': 8, 'pickTurn': 2}, {'championId': 38, 'pickTurn': 3}, {'championId': 111, 'pickTurn': 4}, {'championId': 875, 'pickTurn': 5}]",2386618762,1582186417275,1657,420,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
1,EUN1,8mLIYnaVybot7GScJ0US1DcK0s4swTrnQXWMkAaPEFJ2fA,Anarxia,qPdFedw3wxod2C85g58Y6wxJ61hJRCrgH1VfQzzF7vEw73I,EUN1,8mLIYnaVybot7GScJ0US1DcK0s4swTrnQXWMkAaPEFJ2fA,/v1/stats/player_history/EUW1/21724581,522,2,False,3504,1028,3853,1004,3174,3117,3364,2,6,9,0,1,0,383,0,0,0,0,0,14376,11595,2211,569,0,8042,6796,676,569,6377,5,7057,1548,376,63,30,13058,3614,9220,222,6969,6775,0,0,12,0,0.0,0.0,108,11,6,0,25.0,8.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1152,0,0,8226,250,316,0,8234,21058,0,0,8237,434,0,0,8139,548,0,0,8105,14,4,0,8200,8100,5008,5008,5001,DUO_SUPPORT,BOTTOM,100,40,4,14,True,True,True,False,False,True,6,1,0,2,0,2,0,"[{'championId': 516, 'pickTurn': 1}, {'championId': 8, 'pickTurn': 2}, {'championId': 38, 'pickTurn': 3}, {'championId': 111, 'pickTurn': 4}, {'championId': 875, 'pickTurn': 5}]",2386618762,1582186417275,1657,420,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
2,EUN1,bEJNn3iHHpfD-EftBZAcR1Hr8Eqr3R7M_jLVUzvrwPhAyg,Th3BaBaDo0K,hHUame353iA2YZjL6Zhq3ZPfdENGtPCPQDGBpAGCBLfDE_4,EUN1,bEJNn3iHHpfD-EftBZAcR1Hr8Eqr3R7M_jLVUzvrwPhAyg,/v1/stats/player_history/EUN1/29922617,4391,3,False,1058,3152,3041,3100,3111,3135,3364,14,4,2,12,3,1,1108,2,1,0,0,0,126945,106283,18373,2288,0,30186,24603,3818,1764,12121,1,23274,2783,2783,22,24,29283,8455,19437,1390,13307,13325,2,0,182,4,0.0,4.0,372,15,3,0,4.0,4.0,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1957,0,0,8143,1013,0,0,8138,30,0,0,8135,4518,5,0,8345,3,0,0,8352,292,1510,934,8100,8300,5008,5008,5003,SOLO,MIDDLE,100,245,14,4,True,True,True,False,False,True,6,1,0,2,0,2,0,"[{'championId': 516, 'pickTurn': 1}, {'championId': 8, 'pickTurn': 2}, {'championId': 38, 'pickTurn': 3}, {'championId': 111, 'pickTurn': 4}, {'championId': 875, 'pickTurn': 5}]",2386618762,1582186417275,1657,420,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
3,EUN1,UrKrum9OcpiBuM590yYN1mSUeB6bujw9dMVP1tnof58boQ,I Jsem nikdo I,x6LGIcG9L_aQvU53GM-OBsZ6OndxmkgrNhzEAV7M_i2suHA,EUN1,FnWIiX_4CudIWywvp6IF-ulmp8obAS659eCzQrljawyHP_0,/v1/stats/player_history/EUW1/37947820,518,4,False,1401,2031,3047,3065,1028,3076,3340,1,5,11,0,1,0,828,0,0,0,0,0,141889,101818,23156,16914,14,16438,13425,1473,1538,33506,1,31435,27383,404,12,49,36993,7996,24992,4004,8685,7650,2,0,20,118,77.0,5.0,391,13,0,0,5.0,1.0,False,False,True,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,1539,0,0,8446,0,0,0,8429,63,17,14,8453,2122,84,0,8304,9,0,0,8347,0,0,0,8400,8300,5007,5002,5002,NONE,JUNGLE,100,154,4,11,True,True,True,False,False,True,6,1,0,2,0,2,0,"[{'championId': 516, 'pickTurn': 1}, {'championId': 8, 'pickTurn': 2}, {'championId': 38, 'pickTurn': 3}, {'championId': 111, 'pickTurn': 4}, {'championId': 875, 'pickTurn': 5}]",2386618762,1582186417275,1657,420,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
4,EUN1,vhhI00QGa9lPzQkypoJeiD4jG0GV6gcU3q5UsptjoEbRRg,l Jungler l ,TUzl_RG7x4vG_JjoLseXxrG3BDj-14CCuinvkIDIw5i8Aqc,EUN1,UAlEK0QkT72SA48e21XayWsDf1MZrmDlc54DhN8HZLpjmvg,/v1/stats/player_history/EUW1/31479516,4199,5,False,3153,3508,1055,3006,2015,1042,3340,5,8,3,2,2,2,555,1,0,0,0,0,114792,1939,108114,4738,556,10852,854,9862,135,1781,3,9038,6099,3265,15,3,18626,6608,11590,428,10501,8900,2,1,169,18,10.0,4.0,45,13,0,0,8.0,2.0,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,574,332,241,9111,209,160,0,9104,17,40,0,8014,134,0,0,8304,9,4,5,8345,3,0,0,8000,8300,5005,5008,5002,DUO_CARRY,BOTTOM,100,236,7,4,True,True,True,False,False,True,6,1,0,2,0,2,0,"[{'championId': 516, 'pickTurn': 1}, {'championId': 8, 'pickTurn': 2}, {'championId': 38, 'pickTurn': 3}, {'championId': 111, 'pickTurn': 4}, {'championId': 875, 'pickTurn': 5}]",2386618762,1582186417275,1657,420,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
5,EUN1,aXjuYz3D01G4on550FpQojmLJ8h_-ut8cmaGtWi6ZYJDxPA,Katchy21,AGHvWGOmJBBNDTCL6WedXFFKGvlhvCD7700S2LFtwo9f79g,EUN1,aXjuYz3D01G4on550FpQojmLJ8h_-ut8cmaGtWi6ZYJDxPA,/v1/stats/player_history/EUN1/219568391,938,6,True,1055,2031,3071,3812,3047,0,3340,5,6,6,2,1,1,424,0,0,0,0,0,110319,106,109770,442,0,24384,32,23909,442,16370,1,20882,7391,3588,5,25,38818,11475,24583,2758,9642,8250,1,0,139,8,5.0,0.0,171,15,0,0,4.0,0.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,1224,0,0,9111,684,220,0,9105,24,20,0,8014,616,0,0,8139,1131,0,0,8135,1306,4,0,8000,8100,5008,5008,5002,SOLO,TOP,200,266,12,4,False,False,False,True,True,False,7,1,1,1,0,0,0,"[{'championId': 516, 'pickTurn': 6}, {'championId': 114, 'pickTurn': 7}, {'championId': 107, 'pickTurn': 8}, {'championId': -1, 'pickTurn': 9}, {'championId': 235, 'pickTurn': 10}]",2386618762,1582186417275,1657,420,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
6,EUN1,4dcR2Myf0Jamz_9SEjR9qPLib0fIfzC6ykzbKTKR_EkoHc4,DL Protect4ever,fi7lsUuqovMAtzUqAZUYnENRwkCkh0X4I2Nldd8urLm82vU,EUN1,4dcR2Myf0Jamz_9SEjR9qPLib0fIfzC6ykzbKTKR_EkoHc4,/v1/stats/player_history/EUN1/219052337,1633,7,True,3504,2031,3114,3853,3174,1028,3364,1,4,21,0,1,0,552,0,0,0,0,0,15856,12639,2643,574,0,8022,6615,838,568,13056,5,4636,2611,1850,47,14,9131,5647,3311,172,8098,6725,0,0,3,1,0.0,1.0,45,13,5,0,25.0,2.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1154,1344,0,8226,250,970,0,8233,18,10,0,8237,497,0,0,8345,3,0,0,8347,0,0,0,8200,8300,5008,5008,5003,DUO_SUPPORT,BOTTOM,200,350,3,14,False,False,False,True,True,False,7,1,1,1,0,0,0,"[{'championId': 516, 'pickTurn': 6}, {'championId': 114, 'pickTurn': 7}, {'championId': 107, 'pickTurn': 8}, {'championId': -1, 'pickTurn': 9}, {'championId': 235, 'pickTurn': 10}]",2386618762,1582186417275,1657,420,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
